price,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
2890000.0,3.0,85.8,7.0,8.0,1.0,"ул. Академика Королёва,  3","37.632772,55.820860",,,,,,,,,,,,,,,
1730000.0,3.0,58.7,2.0,9.0,1.0,"ул. Мнёвники,  12","37.490371,55.773829",,,,,,,,,,,,,,,
2050000.0,3.0,80.0,4.0,5.0,1.0,"Судостроительная ул.,  26к1","37.683643,55.683163",,,,,,,,,,,,,,,
1050000.0,1.0,30.3,3.0,5.0,1.0,"ул. Симоновский Вал,  20к2","37.661796,55.720803",,,,,,,,,,,,,,,
2900000.0,4.0,100.0,16.0,22.0,1.0,"ул. Островитянова,  32","37.523240,55.632540",,,,,,,,,,,,,,,
860000.0,1.0,28.0,3.0,4.0,0.0,"2-й Вольный пер.,  11","37.739240,55.773793",,,,,,,,,,,,,,,
1810000.0,3.0,85.8,4.0,5.0,1.0,"ул. Михайлова,  22к1","37.769298,55.726502",,,,,,,,,,,,,,,
1699000.0,3.0,57.0,9.0,9.0,1.0,"Лобненская ул.,  6","37.537667,55.890497",,,,,,,,,,,,,,,
1040000.0,1.0,34.9,14.0,22.0,1.0,"Большой Волоколамский пр.,  23","37.489014,55.808457",,,,,,,,,,,,,,,
340000.0,1.0,27.0,1.0,14.0,0.0,"8-я ул. Текстильщиков,  10","37.489014,55.808457",,,,,,,,,,,,,,,
1250000.0,1.0,45.9,2.0,19.0,1.0,"Большая Очаковская ул.,  12к3","37.460933,55.688035",,,,,,,,,,,,,,,
6514200.0,3.0,98.9,7.0,25.0,1.0,"ул. Янковского,  1к1","37.473770,55.697346",,,,,,,,,,,,,,,
1240000.0,1.0,21.8,2.0,5.0,0.0,"Орлово-Давыдовский пер.,  2/5к3","37.638530,55.782598",,,,,,,,,,,,,,,
1345000.0,1.0,45.2,5.0,13.0,1.0,"Новочерёмушкинская ул.,  27","37.577903,55.679778",,,,,,,,,,,,,,,
1125000.0,2.0,61.5,12.0,16.0,1.0,"Загорьевская ул.,  29","37.696921,55.583851",,,,,,,,,,,,,,,
3700000.0,3.0,76.9,7.0,20.0,1.0,"ул. Эльдара Рязанова,  4","37.513619,55.662847",,,,,,,,,,,,,,,
2500000.0,3.0,66.5,2.0,19.0,1.0,"Дмитровское ш.,  107Ак3","37.538242,55.878172",,,,,,,,,,,,,,,
1420000.0,1.0,22.3,2.0,4.0,0.0,"ул. Большая Дмитровка,  7/5с3","37.613979,55.760682",,,,,,,,,,,,,,,
2439000.0,3.0,80.2,4.0,36.0,1.0,"пр-т 60-летия Октября,  17","37.579394,55.695058",,,,,,,,,,,,,,,
575000.0,1.0,24.0,1.0,12.0,0.0,"Дегунинская ул.,  13","37.534658,55.865647",,,,,,,,,,,,,,,
1560000.0,2.0,50.5,8.0,24.0,1.0,"ул. Твардовского,  12к2","37.397746,55.793156",,,,,,,,,,,,,,,
1300000.0,1.0,39.3,19.0,22.0,1.0,"Рублёвское ш.,  79","37.432645,55.738470",,,,,,,,,,,,,,,
3274000.0,2.0,53.5,3.0,8.0,1.0,"пер. Сивцев Вражек,  15/25","37.594468,55.747343",,,,,,,,,,,,,,,
2900000.0,2.0,65.2,12.0,26.0,1.0,"пр. Берёзовой Рощи,  12","37.520420,55.791177",,,,,,,,,,,,,,,
370000.0,1.0,15.0,1.0,9.0,0.0,"ул. 50 лет Октября,  23к1","37.411544,55.655300",,,,,,,,,,,,,,,
1300000.0,2.0,40.0,5.0,12.0,1.0,"Партизанская ул.,  43","37.403809,55.739879",,,,,,,,,,,,,,,
1065000.0,2.0,39.0,7.0,9.0,1.0,"Бескудниковский б-р,  28к1","37.557412,55.868784",,,,,,,,,,,,,,,
2890000.0,3.0,85.8,7.0,8.0,1.0,"ул. Академика Королёва,  3","37.557412,55.868784",,,,,,,,,,,,,,,
1730000.0,3.0,58.7,2.0,9.0,1.0,"ул. Мнёвники,  12","37.490371,55.773829",,,,,,,,,,,,,,,
2050000.0,3.0,80.0,4.0,5.0,1.0,"Судостроительная ул.,  26к1","37.683643,55.683163",,,,,,,,,,,,,,,
1050000.0,1.0,30.3,3.0,5.0,1.0,"ул. Симоновский Вал,  20к2","37.661796,55.720803",,,,,,,,,,,,,,,
2900000.0,4.0,100.0,16.0,22.0,1.0,"ул. Островитянова,  32","37.523240,55.632540",,,,,,,,,,,,,,,
860000.0,1.0,28.0,3.0,4.0,0.0,"2-й Вольный пер.,  11","37.739240,55.773793",,,,,,,,,,,,,,,
1810000.0,3.0,85.8,4.0,5.0,1.0,"ул. Михайлова,  22к1","37.769298,55.726502",,,,,,,,,,,,,,,
1699000.0,3.0,57.0,9.0,9.0,1.0,"Лобненская ул.,  6","37.537667,55.890497",,,,,,,,,,,,,,,
1040000.0,1.0,34.9,14.0,22.0,1.0,"Большой Волоколамский пр.,  23","37.489014,55.808457",,,,,,,,,,,,,,,
340000.0,1.0,27.0,1.0,14.0,0.0,"8-я ул. Текстильщиков,  10","37.742214,55.703505",,,,,,,,,,,,,,,
1250000.0,1.0,45.9,2.0,19.0,1.0,"Большая Очаковская ул.,  12к3","37.460933,55.688035",,,,,,,,,,,,,,,
6514200.0,3.0,98.9,7.0,25.0,1.0,"ул. Янковского,  1к1","37.473770,55.697346",,,,,,,,,,,,,,,
1240000.0,1.0,21.8,2.0,5.0,0.0,"Орлово-Давыдовский пер.,  2/5к3","37.638530,55.782598",,,,,,,,,,,,,,,
1345000.0,1.0,45.2,5.0,13.0,1.0,"Новочерёмушкинская ул.,  27","37.577903,55.679778",,,,,,,,,,,,,,,
1125000.0,2.0,61.5,12.0,16.0,1.0,"Загорьевская ул.,  29","37.696921,55.583851",,,,,,,,,,,,,,,
3700000.0,3.0,76.9,7.0,20.0,1.0,"ул. Эльдара Рязанова,  4","37.513619,55.662847",,,,,,,,,,,,,,,
2500000.0,3.0,66.5,2.0,19.0,1.0,"Дмитровское ш.,  107Ак3","37.538242,55.878172",,,,,,,,,,,,,,,
1420000.0,1.0,22.3,2.0,4.0,0.0,"ул. Большая Дмитровка,  7/5с3","37.613979,55.760682",,,,,,,,,,,,,,,
3000000.0,2.0,74.0,8.0,44.0,1.0,"Ходынская ул.,  2","37.564212,55.770806",,,,,,,,,,,,,,,
1350000.0,2.0,53.3,16.0,17.0,1.0,"Чертановская ул.,  48к2","37.588305,55.607646",,,,,,,,,,,,,,,
899000.0,1.0,27.0,1.0,6.0,1.0,"Краснопролетарская ул.,  8с1","37.608050,55.775565",,,,,,,,,,,,,,,
2490000.0,2.0,58.0,4.0,35.0,1.0,"Шмитовский пр.,  39к8","37.526295,55.751665",,,,,,,,,,,,,,,
1570000.0,4.0,64.4,7.0,9.0,1.0,"Клинская ул.,  11","37.526295,55.751665",,,,,,,,,,,,,,,
3075400.0,2.0,67.2,16.0,44.0,1.0,"Давыдковская ул.,  3","37.479986,55.727465",,,,,,,,,,,,,,,
900000.0,1.0,32.0,8.0,9.0,1.0,"Юрьевская ул.,  11","37.714923,55.766835",,,,,,,,,,,,,,,
4700000.0,3.0,107.2,3.0,29.0,1.0,"Береговой пр.,  3","37.508867,55.757379",,,,,,,,,,,,,,,
1199000.0,1.0,38.0,7.0,22.0,1.0,"6-я Радиальная ул.,  7/6к2","37.655679,55.604707",,,,,,,,,,,,,,,
999900.0,2.0,47.1,11.0,14.0,1.0,"Вешняковская ул.,  28/21к2","37.819568,55.718060",,,,,,,,,,,,,,,
999999.0,1.0,33.8,3.0,12.0,1.0,"Дубнинская ул.,  20к2","37.563898,55.869708",,,,,,,,,,,,,,,
1495000.0,2.0,42.0,7.0,9.0,1.0,"Ленинградское ш.,  92/1","37.471641,55.854643",,,,,,,,,,,,,,,
390000.0,1.0,13.3,1.0,9.0,1.0,"ул. Маршала Неделина,  32к1","37.419314,55.724104",,,,,,,,,,,,,,,
1390000.0,2.0,44.3,9.0,9.0,1.0,"ул. Подольских Курсантов,  12к1","37.616207,55.607148",,,,,,,,,,,,,,,
1330000.0,3.0,60.0,6.0,9.0,1.0,"Тайнинская ул.,  26","37.689357,55.883151",,,,,,,,,,,,,,,
3500000.0,3.0,87.0,22.0,33.0,1.0,"Причальный пр.,  10к1","37.516727,55.759785",,,,,,,,,,,,,,,
1330000.0,2.0,61.0,11.0,23.0,1.0,"ул. Авиаконструктора Петлякова,  31","37.313502,55.626579",,,,,,,,,,,,,,,
1463000.0,1.0,29.6,3.0,4.0,0.0,"Старая Басманная ул.,  12с2","37.659748,55.764617",,,,,,,,,,,,,,,
1095000.0,1.0,30.0,4.0,9.0,1.0,"ул. Приорова,  2А","37.532592,55.818275",,,,,,,,,,,,,,,
1660000.0,2.0,38.8,8.0,12.0,1.0,"Кленовый б-р,  17к1","37.680032,55.678037",,,,,,,,,,,,,,,
515000.0,1.0,24.0,1.0,1.0,0.0,"ул. Ибрагимова,  35с2","37.728245,55.789517",,,,,,,,,,,,,,,
1016880.0,2.0,61.5,16.0,45.0,1.0,"Михневская ул.,  8","37.671094,55.579694",,,,,,,,,,,,,,,
540000.0,1.0,30.8,3.0,6.0,0.0,"Варшавское ш.,  125с1","37.620510,55.627661",,,,,,,,,,,,,,,
1125000.0,2.0,61.5,12.0,16.0,1.0,"Загорьевская ул.,  29","37.696921,55.583851",,,,,,,,,,,,,,,
3700000.0,3.0,76.9,7.0,20.0,1.0,"ул. Эльдара Рязанова,  4","37.513619,55.662847",,,,,,,,,,,,,,,
2500000.0,3.0,66.5,2.0,19.0,1.0,"Дмитровское ш.,  107Ак3","37.538242,55.878172",,,,,,,,,,,,,,,
1420000.0,1.0,22.3,2.0,4.0,0.0,"ул. Большая Дмитровка,  7/5с3","37.613979,55.760682",,,,,,,,,,,,,,,
3000000.0,2.0,74.0,8.0,44.0,1.0,"Ходынская ул.,  2","37.564212,55.770806",,,,,,,,,,,,,,,
1350000.0,2.0,53.3,16.0,17.0,1.0,"Чертановская ул.,  48к2","37.588305,55.607646",,,,,,,,,,,,,,,
899000.0,1.0,27.0,1.0,6.0,1.0,"Краснопролетарская ул.,  8с1","37.608050,55.775565",,,,,,,,,,,,,,,
2490000.0,2.0,58.0,4.0,35.0,1.0,"Шмитовский пр.,  39к8","37.526295,55.751665",,,,,,,,,,,,,,,
1570000.0,4.0,64.4,7.0,9.0,1.0,"Клинская ул.,  11","37.499138,55.866763",,,,,,,,,,,,,,,
3075400.0,2.0,67.2,16.0,44.0,1.0,"Давыдковская ул.,  3","37.479986,55.727465",,,,,,,,,,,,,,,
900000.0,1.0,32.0,8.0,9.0,1.0,"Юрьевская ул.,  11","37.714923,55.766835",,,,,,,,,,,,,,,
4700000.0,3.0,107.2,3.0,29.0,1.0,"Береговой пр.,  3","37.508867,55.757379",,,,,,,,,,,,,,,
1199000.0,1.0,38.0,7.0,22.0,1.0,"6-я Радиальная ул.,  7/6к2","37.655679,55.604707",,,,,,,,,,,,,,,
999900.0,2.0,47.1,11.0,14.0,1.0,"Вешняковская ул.,  28/21к2","37.819568,55.718060",,,,,,,,,,,,,,,
999999.0,1.0,33.8,3.0,12.0,1.0,"Дубнинская ул.,  20к2","37.563898,55.869708",,,,,,,,,,,,,,,
1495000.0,2.0,42.0,7.0,9.0,1.0,"Ленинградское ш.,  92/1","37.471641,55.854643",,,,,,,,,,,,,,,
390000.0,1.0,13.3,1.0,9.0,1.0,"ул. Маршала Неделина,  32к1","37.419314,55.724104",,,,,,,,,,,,,,,
1390000.0,2.0,44.3,9.0,9.0,1.0,"ул. Подольских Курсантов,  12к1","37.616207,55.607148",,,,,,,,,,,,,,,
1330000.0,3.0,60.0,6.0,9.0,1.0,"Тайнинская ул.,  26","37.689357,55.883151",,,,,,,,,,,,,,,
3500000.0,3.0,87.0,22.0,33.0,1.0,"Причальный пр.,  10к1","37.516727,55.759785",,,,,,,,,,,,,,,
1330000.0,2.0,61.0,11.0,23.0,1.0,"ул. Авиаконструктора Петлякова,  31","37.313502,55.626579",,,,,,,,,,,,,,,
1463000.0,1.0,29.6,3.0,4.0,0.0,"Старая Басманная ул.,  12с2","37.659748,55.764617",,,,,,,,,,,,,,,
1095000.0,1.0,30.0,4.0,9.0,1.0,"ул. Приорова,  2А","37.532592,55.818275",,,,,,,,,,,,,,,
1660000.0,2.0,38.8,8.0,12.0,1.0,"Кленовый б-р,  17к1","37.680032,55.678037",,,,,,,,,,,,,,,
515000.0,1.0,24.0,1.0,1.0,0.0,"ул. Ибрагимова,  35с2","37.728245,55.789517",,,,,,,,,,,,,,,
1016880.0,2.0,61.5,16.0,45.0,1.0,"Михневская ул.,  8","37.671094,55.579694",,,,,,,,,,,,,,,
540000.0,1.0,30.8,3.0,6.0,0.0,"Варшавское ш.,  125с1","37.620510,55.627661",,,,,,,,,,,,,,,
1700000.0,3.0,70.0,3.0,25.0,1.0,"Люблинская ул.,  78к3","37.729592,55.661796",,,,,,,,,,,,,,,
1400000.0,1.0,28.0,20.0,38.0,0.0,"Ильменский пр.,  14к8","37.542689,55.862378",,,,,,,,,,,,,,,
4490000.0,3.0,78.0,9.0,12.0,1.0,"Ленинградское ш.,  69к2","37.456765,55.868672",,,,,,,,,,,,,,,
1220000.0,1.0,26.1,7.0,30.0,0.0,"Головинское ш.,  7","37.493192,55.839572",,,,,,,,,,,,,,,
2900000.0,2.0,59.0,9.0,40.0,1.0,"Рублёвское ш.,  107","37.419521,55.744308",,,,,,,,,,,,,,,
2856600.0,4.0,105.7,15.0,25.0,1.0,"ул. Гурьянова,  19к1","37.718714,55.688132",,,,,,,,,,,,,,,
1285000.0,2.0,64.0,2.0,25.0,1.0,"Рождественская ул.,  27к1","37.924203,55.707284",,,,,,,,,,,,,,,
850000.0,2.0,37.7,1.0,9.0,1.0,"Балаклавский пр-т,  24к2","37.597495,55.643820",,,,,,,,,,,,,,,
1499000.0,1.0,33.0,3.0,5.0,1.0,"Башиловская ул.,  10","37.576906,55.796375",,,,,,,,,,,,,,,
375000.0,1.0,18.8,1.0,3.0,0.0,"Ижорский пр.,  11с13","37.517401,55.889215",,,,,,,,,,,,,,,
4580000.0,2.0,60.0,2.0,37.0,1.0,"Ленинградский пр-т,  37/5","37.541018,55.793880",,,,,,,,,,,,,,,
800000.0,2.0,40.7,5.0,5.0,1.0,"1-й Грайвороновский пр.,  2А","37.727769,55.719394",,,,,,,,,,,,,,,
340000.0,1.0,12.0,5.0,6.0,0.0,"Гостиничный пр.,  8к1","37.576106,55.845916",,,,,,,,,,,,,,,
1080000.0,2.0,40.0,1.0,6.0,1.0,"1-я Владимирская ул.,  12к1","37.774481,55.757875",,,,,,,,,,,,,,,
1150000.0,1.0,39.0,14.0,14.0,1.0,"Фестивальная ул.,  13к3","37.475522,55.857321",,,,,,,,,,,,,,,
1199000.0,1.0,41.0,2.0,12.0,1.0,"Вольная ул.,  4","37.726017,55.775763",,,,,,,,,,,,,,,
6240000.0,4.0,108.4,5.0,6.0,1.0,"Большой Сергиевский пер.,  9","37.627112,55.768461",,,,,,,,,,,,,,,
1280000.0,2.0,42.0,6.0,14.0,1.0,"Полярная ул.,  26к1","37.639725,55.881364",,,,,,,,,,,,,,,
1550000.0,1.0,32.3,10.0,15.0,0.0,"Ходынский б-р,  20А","37.523213,55.790782",,,,,,,,,,,,,,,
1350000.0,1.0,49.3,17.0,26.0,1.0,"ул. Самуила Маршака,  13","37.329051,55.638175",,,,,,,,,,,,,,,
490000.0,1.0,16.1,1.0,4.0,0.0,"ул. Земляной Вал,  65","37.656658,55.747946",,,,,,,,,,,,,,,
3500000.0,3.0,91.3,6.0,13.0,1.0,"Ярославское ш.,  26к6","37.695923,55.857604",,,,,,,,,,,,,,,
1700000.0,3.0,70.0,3.0,25.0,1.0,"Люблинская ул.,  78к3","37.729592,55.661796",,,,,,,,,,,,,,,
1400000.0,1.0,28.0,20.0,38.0,0.0,"Ильменский пр.,  14к8","37.542689,55.862378",,,,,,,,,,,,,,,
4490000.0,3.0,78.0,9.0,12.0,1.0,"Ленинградское ш.,  69к2","37.456765,55.868672",,,,,,,,,,,,,,,
1220000.0,1.0,26.1,7.0,30.0,0.0,"Головинское ш.,  7","37.493192,55.839572",,,,,,,,,,,,,,,
2900000.0,2.0,59.0,9.0,40.0,1.0,"Рублёвское ш.,  107","37.419521,55.744308",,,,,,,,,,,,,,,
2856600.0,4.0,105.7,15.0,25.0,1.0,"ул. Гурьянова,  19к1","37.718714,55.688132",,,,,,,,,,,,,,,
1285000.0,2.0,64.0,2.0,25.0,1.0,"Рождественская ул.,  27к1","37.924203,55.707284",,,,,,,,,,,,,,,
850000.0,2.0,37.7,1.0,9.0,1.0,"Балаклавский пр-т,  24к2","37.597495,55.643820",,,,,,,,,,,,,,,
1499000.0,1.0,33.0,3.0,5.0,1.0,"Башиловская ул.,  10","37.576906,55.796375",,,,,,,,,,,,,,,
375000.0,1.0,18.8,1.0,3.0,0.0,"Ижорский пр.,  11с13","37.517401,55.889215",,,,,,,,,,,,,,,
4580000.0,2.0,60.0,2.0,37.0,1.0,"Ленинградский пр-т,  37/5","37.541018,55.793880",,,,,,,,,,,,,,,
800000.0,2.0,40.7,5.0,5.0,1.0,"1-й Грайвороновский пр.,  2А","37.727769,55.719394",,,,,,,,,,,,,,,
340000.0,1.0,12.0,5.0,6.0,0.0,"Гостиничный пр.,  8к1","37.576106,55.845916",,,,,,,,,,,,,,,
1080000.0,2.0,40.0,1.0,6.0,1.0,"1-я Владимирская ул.,  12к1","37.774481,55.757875",,,,,,,,,,,,,,,
1150000.0,1.0,39.0,14.0,14.0,1.0,"Фестивальная ул.,  13к3","37.475522,55.857321",,,,,,,,,,,,,,,
1199000.0,1.0,41.0,2.0,12.0,1.0,"Вольная ул.,  4","37.726017,55.775763",,,,,,,,,,,,,,,
6240000.0,4.0,108.4,5.0,6.0,1.0,"Большой Сергиевский пер.,  9","37.627112,55.768461",,,,,,,,,,,,,,,
1280000.0,2.0,42.0,6.0,14.0,1.0,"Полярная ул.,  26к1","37.639725,55.881364",,,,,,,,,,,,,,,
1550000.0,1.0,32.3,10.0,15.0,0.0,"Ходынский б-р,  20А","37.523213,55.790782",,,,,,,,,,,,,,,
1350000.0,1.0,49.3,17.0,26.0,1.0,"ул. Самуила Маршака,  13","37.329051,55.638175",,,,,,,,,,,,,,,
490000.0,1.0,16.1,1.0,4.0,0.0,"ул. Земляной Вал,  65","37.656658,55.747946",,,,,,,,,,,,,,,
3500000.0,3.0,91.3,6.0,13.0,1.0,"Ярославское ш.,  26к6","37.695923,55.857604",,,,,,,,,,,,,,,
585000.0,1.0,17.6,4.0,6.0,0.0,"Гостиничный пр.,  8к1","37.576106,55.845916",,,,,,,,,,,,,,,
870000.0,1.0,32.0,3.0,9.0,1.0,"ул. Маршала Чуйкова,  7к1","37.762327,55.698112",,,,,,,,,,,,,,,
1100000.0,1.0,38.6,5.0,12.0,1.0,"Студёный пр.,  19","37.670492,55.893319",,,,,,,,,,,,,,,
2320000.0,3.0,70.0,23.0,23.0,1.0,"1-й Котляковский пер., 2Ак2","37.628307,55.651994",,,,,,,,,,,,,,,
800000.0,1.0,32.6,2.0,9.0,1.0,"Большой Купавенский пр.,  12","37.820412,55.777960",,,,,,,,,,,,,,,
299900.0,1.0,10.0,1.0,12.0,1.0,"ул. Корнейчука,  55","37.624894,55.891860",,,,,,,,,,,,,,,
1290000.0,2.0,53.7,5.0,17.0,1.0,"Боровское ш.,  58к1","37.344628,55.635945",,,,,,,,,,,,,,,
1520000.0,2.0,52.0,9.0,17.0,1.0,"Пятницкое ш.,  25","37.366008,55.848887",,,,,,,,,,,,,,,
1360000.0,1.0,40.0,7.0,18.0,1.0,"Большая Академическая ул.,  73к3","37.550890,55.842307",,,,,,,,,,,,,,,
7600000.0,3.0,135.0,19.0,32.0,1.0,"ул. Расплетина,  21","37.481882,55.798318",,,,,,,,,,,,,,,
3200000.0,2.0,55.0,3.0,8.0,1.0,"Татарская ул.,  14","37.637641,55.733959",,,,,,,,,,,,,,,
1700000.0,1.0,47.2,19.0,26.0,1.0,"Кронштадтский б-р,  6к2","37.494431,55.841266",,,,,,,,,,,,,,,
1460000.0,2.0,44.6,1.0,5.0,1.0,"Стройковская ул.,  17/1","37.674031,55.732915",,,,,,,,,,,,,,,
865000.0,1.0,27.0,1.0,9.0,1.0,"ул. Красного Маяка,  8к2","37.597127,55.614338",,,,,,,,,,,,,,,
1140000.0,1.0,38.0,9.0,17.0,1.0,"Новомарьинская ул.,  28","37.767645,55.657682",,,,,,,,,,,,,,,
1018000.0,1.0,26.8,2.0,4.0,0.0,"Сеченовский пер.,  5","37.595968,55.740781",,,,,,,,,,,,,,,
1850000.0,2.0,57.2,2.0,20.0,1.0,"Линейный пр.,  8А","37.574911,55.841185",,,,,,,,,,,,,,,
1220000.0,2.0,46.0,7.0,9.0,1.0,"Открытое ш.,  25к4","37.760746,55.826367",,,,,,,,,,,,,,,
2000000.0,2.0,60.0,18.0,18.0,1.0,"Жигулёвская ул.,  3Ак2","37.765749,55.712320",,,,,,,,,,,,,,,
379999.0,1.0,10.1,4.0,4.0,0.0,"ул. Покровка,  43А","37.652238,55.763240",,,,,,,,,,,,,,,
1150000.0,3.0,50.0,2.0,9.0,1.0,"Голубинская ул.,  9","37.512838,55.603151",,,,,,,,,,,,,,,
1010000.0,2.0,37.6,2.0,9.0,1.0,"Черноморский б-р,  7к4","37.608607,55.644186",,,,,,,,,,,,,,,
660000.0,1.0,15.6,5.0,8.0,0.0,"Электрозаводская ул.,  14с1","37.706766,55.787513",,,,,,,,,,,,,,,
1189999.0,2.0,44.3,3.0,9.0,1.0,"Шенкурский пр.,  10Б","37.595492,55.894455",,,,,,,,,,,,,,,
1250000.0,1.0,34.5,3.0,14.0,1.0,"Аэродромная ул.,  11","37.432349,55.846684",,,,,,,,,,,,,,,
2515000.0,3.0,80.7,3.0,8.0,1.0,"Бутырская ул.,  86А","37.582610,55.807000",,,,,,,,,,,,,,,
490000.0,1.0,16.1,1.0,4.0,0.0,"ул. Земляной Вал,  65","37.656658,55.747946",,,,,,,,,,,,,,,
3500000.0,3.0,91.3,6.0,13.0,1.0,"Ярославское ш.,  26к6","37.695923,55.857604",,,,,,,,,,,,,,,
585000.0,1.0,17.6,4.0,6.0,0.0,"Гостиничный пр.,  8к1","37.576106,55.845916",,,,,,,,,,,,,,,
870000.0,1.0,32.0,3.0,9.0,1.0,"ул. Маршала Чуйкова,  7к1","37.762327,55.698112",,,,,,,,,,,,,,,
1100000.0,1.0,38.6,5.0,12.0,1.0,"Студёный пр.,  19","37.670492,55.893319",,,,,,,,,,,,,,,
2320000.0,3.0,70.0,23.0,23.0,1.0,"1-й Котляковский пер., 2Ак2","37.628307,55.651994",,,,,,,,,,,,,,,
800000.0,1.0,32.6,2.0,9.0,1.0,"Большой Купавенский пр.,  12","37.820412,55.777960",,,,,,,,,,,,,,,
299900.0,1.0,10.0,1.0,12.0,1.0,"ул. Корнейчука,  55","37.624894,55.891860",,,,,,,,,,,,,,,
1290000.0,2.0,53.7,5.0,17.0,1.0,"Боровское ш.,  58к1","37.344628,55.635945",,,,,,,,,,,,,,,
1520000.0,2.0,52.0,9.0,17.0,1.0,"Пятницкое ш.,  25","37.366008,55.848887",,,,,,,,,,,,,,,
1360000.0,1.0,40.0,7.0,18.0,1.0,"Большая Академическая ул.,  73к3","37.550890,55.842307",,,,,,,,,,,,,,,
7600000.0,3.0,135.0,19.0,32.0,1.0,"ул. Расплетина,  21","37.481882,55.798318",,,,,,,,,,,,,,,
3200000.0,2.0,55.0,3.0,8.0,1.0,"Татарская ул.,  14","37.637641,55.733959",,,,,,,,,,,,,,,
1700000.0,1.0,47.2,19.0,26.0,1.0,"Кронштадтский б-р,  6к2","37.494431,55.841266",,,,,,,,,,,,,,,
1460000.0,2.0,44.6,1.0,5.0,1.0,"Стройковская ул.,  17/1","37.674031,55.732915",,,,,,,,,,,,,,,
865000.0,1.0,27.0,1.0,9.0,1.0,"ул. Красного Маяка,  8к2","37.597127,55.614338",,,,,,,,,,,,,,,
1140000.0,1.0,38.0,9.0,17.0,1.0,"Новомарьинская ул.,  28","37.767645,55.657682",,,,,,,,,,,,,,,
1018000.0,1.0,26.8,2.0,4.0,0.0,"Сеченовский пер.,  5","37.595968,55.740781",,,,,,,,,,,,,,,
1850000.0,2.0,57.2,2.0,20.0,1.0,"Линейный пр.,  8А","37.574911,55.841185",,,,,,,,,,,,,,,
1220000.0,2.0,46.0,7.0,9.0,1.0,"Открытое ш.,  25к4","37.760746,55.826367",,,,,,,,,,,,,,,
2000000.0,2.0,60.0,18.0,18.0,1.0,"Жигулёвская ул.,  3Ак2","37.765749,55.712320",,,,,,,,,,,,,,,
379999.0,1.0,10.1,4.0,4.0,0.0,"ул. Покровка,  43А","37.652238,55.763240",,,,,,,,,,,,,,,
1150000.0,3.0,50.0,2.0,9.0,1.0,"Голубинская ул.,  9","37.512838,55.603151",,,,,,,,,,,,,,,
1010000.0,2.0,37.6,2.0,9.0,1.0,"Черноморский б-р,  7к4","37.608607,55.644186",,,,,,,,,,,,,,,
660000.0,1.0,15.6,5.0,8.0,0.0,"Электрозаводская ул.,  14с1","37.706766,55.787513",,,,,,,,,,,,,,,
1189999.0,2.0,44.3,3.0,9.0,1.0,"Шенкурский пр.,  10Б","37.595492,55.894455",,,,,,,,,,,,,,,
1250000.0,1.0,34.5,3.0,14.0,1.0,"Аэродромная ул.,  11","37.432349,55.846684",,,,,,,,,,,,,,,
2515000.0,3.0,80.7,3.0,8.0,1.0,"Бутырская ул.,  86А","37.582610,55.807000",,,,,,,,,,,,,,,
2475000.0,2.0,64.0,10.0,26.0,1.0,"Автозаводская ул.,  23с120","37.642662,55.701283",,,,,,,,,,,,,,,
1000000.0,1.0,25.0,2.0,5.0,0.0,"ул. Маросейка,  10/1с4","37.637569,55.757293",,,,,,,,,,,,,,,
1250000.0,3.0,50.0,1.0,5.0,1.0,"Шарикоподшипниковская ул.,  7к2","37.670088,55.721934",,,,,,,,,,,,,,,
2500000.0,3.0,65.1,2.0,5.0,1.0,"Эльдорадовский пер.,  4","37.547621,55.799512",,,,,,,,,,,,,,,
980000.0,1.0,29.8,4.0,5.0,1.0,"Спортивный пр.,  3","37.753389,55.683635",,,,,,,,,,,,,,,
970000.0,1.0,35.2,9.0,12.0,1.0,"Погонный пр.,  25","37.715282,55.819004",,,,,,,,,,,,,,,
1820000.0,3.0,74.0,3.0,3.0,1.0,"пос. Коммунарка, ул. Потаповская Роща,  2к1","37.493874,55.545457",,,,,,,,,,,,,,,
720000.0,1.0,30.2,2.0,6.0,0.0,"Варшавское ш.,  125с1В","37.618228,55.626380",,,,,,,,,,,,,,,
430000.0,1.0,17.0,1.0,5.0,0.0,"Стрельбищенский пер.,  22А","37.540919,55.760256",,,,,,,,,,,,,,,
850000.0,1.0,36.7,1.0,17.0,1.0,"Старокачаловская ул.,  3к1","37.584218,55.568476",,,,,,,,,,,,,,,
3800000.0,2.0,72.0,10.0,16.0,1.0,"Донская ул.,  14","37.606200,55.722558",,,,,,,,,,,,,,,
1499000.0,3.0,63.5,15.0,22.0,1.0,"пос. Нагорное, жилой комплекс Датский квартал, ул. Полковника Романова,  7к1",an,,,,,,,,,,,,,,,
1520000.0,2.0,38.3,9.0,12.0,1.0,"Нахимовский пр-т,  25к3","37.589105,55.667183",,,,,,,,,,,,,,,
815000.0,1.0,38.0,13.0,23.0,1.0,"пос. Битца, жилой комплекс Южная Битца, Ботаническая ул.,  11",an,,,,,,,,,,,,,,,
4200000.0,3.0,78.0,25.0,32.0,1.0,"пр-т Маршала Жукова,  43к5","37.472027,55.773829",,,,,,,,,,,,,,,
